"","product_productid","review_userid","review_helpfulness","review_score"
"28410","B00003G4IP","A3BEBT3ZBFW6UB","25/26",1
"28411","B00003G4IP","A2PCDNIZA5WRGX","20/20",4
"28412","B00003G4IP","ADBWKITC410FD","20/20",5
"28413","B00003G4IP","A21G4HVS57HRRC","29/31",1
"28414","B00003G4IP","A3RF46CL8GDIN8","18/18",3
"28415","B00003G4IP","A3B5V6VSO7KFWK","22/23",1
"28416","B00003G4IP","A28RWLCP9M3EJB","17/17",2
"28417","B00003G4IP","A2LIZU9811OW3N","16/16",3
"28418","B00003G4IP","A3RBYBMGNPNE5M","16/16",4
"28419","B00003G4IP","A27JBA4I47XJ91","16/16",5
"28420","B00003G4IP","A2DJTA6IZ889X1","20/21",1
"28421","B00003G4IP","A2E3F04ZK7FG66","15/15",3
"28422","B00003G4IP","A1B9H3V679MQ4I","14/14",4
"28423","B00003G4IP","A3KEBO37XYQIFX","14/14",2
"28424","B00003G4IP","ACPDGMK7AKN5J","17/18",5
"28425","B00003G4IP","A23NO37MHVTTX9","17/18",5
"28426","B00003G4IP","A3UMJJFYKWXKQZ","13/13",5
"28427","B00003G4IP","A2BREDS7ID368P","12/12",5
"28428","B00003G4IP","AWYL41GBZJ1UR","12/12",4
"28429","B00003G4IP","A24ZBC8LL3OG1L","10/10",5
"28430","B00003G4IP","A2ZVERVFM25MJT","10/10",5
"28431","B00003G4IP","AOIYC527GFQTP","16/18",5
"28432","B00003G4IP","A13V772I1XPU9S","12/13",4
"28433","B00003G4IP","A7MZFVG8TRSJN","10/11",1
"28434","B00003G4IP","A31S4DT6ZQOXER","7/7",3
"28435","B00003G4IP","A2BC2D0H3M0JKH","12/14",1
"28436","B00003G4IP","A18QYV1PJ3Z567","12/14",1
"28437","B00003G4IP","A37UY2JAE1P6V6","6/6",5
"28438","B00003G4IP","A1GCKBZ5B7XHPC","6/6",4
"28439","B00003G4IP","A2RLLFOQ4B685W","11/13",5
"28440","B00003G4IP","A32VVRRNZZVBVC","8/9",1
"28441","B00003G4IP","A39WSQIJCHGRDW","10/12",1
"28442","B00003G4IP","A19GA3VWJHQY6S","4/4",5
"28443","B00003G4IP","A2QFYK4Q0GQBD1","4/4",5
"28444","B00003G4IP","A32LUC9JZFLMMA","4/4",3
"28445","B00003G4IP","AKDXXW89ZLCJS","4/4",5
"28446","B00003G4IP","A1I51QPGZSC65N","5/6",1
"28447","B00003G4IP","A1ATTUGWM7K4PS","8/8",1
"28448","B00003G4IP","A39W533LNIHIXV","5/8",5
"28449","B00003G4IP","ARW16H4H2TPGS","5/8",1
"28450","B00003G4IP","A2PWZAHAFZGZ6K","12/19",1
"28451","B00003G4IR","AHNHLGKIZ2N3B","79/81",4
"28452","B00003G4IR","ALZ8HLK3RCR1O","25/27",5
"28453","B00003G4IR","A244D7MGOADGS5","22/24",5
"28454","B00003G4IR","A2NSUKR03QYDCI","3/6",4
"28455","B004K4FUY8","A3WOFZ0N16XJZ","5/5",5
"28456","B004K4FUY8","A1N25C7L9438QR","4/4",5
"28457","B004K4FUY8","AMDFIT1OICOS6","3/3",5
"28458","B00004UEEU","AUR1AB6253R0Z","3/6",3
"28459","B00004UEEU","A2D8UE9I85MT7T","3/14",2
"28460","B00004UEEU","A2RMLECKJ96MKE","12/12",5
"28461","B00004UEEU","AD0J5KK4WQXNS","10/10",5
"28462","B00004UEEU","A38QJ7JUUTVLKX","6/6",5
"28463","B00004UEEU","AMTK6J6103WZQ","5/5",5
"28464","B00004UEEU","A25VWMUK5TC3XH","7/8",4
"28465","B00004UEEU","A8FINHCLPGVB1","4/4",4
"28466","B00004UEEU","A2ES7V0URLWQA6","3/3",5
"28467","B00004UEEU","A13FVEMABAEZLN","3/3",5
"28468","B00004UEEU","A66V2GQ1OS5JY","3/3",5
"28469","B00004UEEU","AQ0ISAROD8442","3/3",5
"28470","B00004UEEU","A16W3HAXO2L7E7","3/3",5
"28471","B00004UEEU","A2B24W9ZTLXOSR","3/3",5
"28472","B00004UEEU","A3E2UT8NVCLMLH","3/3",5
"28473","B00004UEEU","A1FG91CM8221X1","5/6",5
"28474","B00004UEEU","A39AN1E0VZGPB9","5/6",5
"28475","B00003G4IJ","ABN5K7K1TM1QA","40/49",4
"28476","B00003G4IJ","A1YRYWY01L9BZ6","5/5",5
"28477","B00003G4IJ","A35P1917I5UW9Y","3/10",1
"28478","B00003G4IJ","AYFBSCGFZ65I7","11/79",1
"28479","B0056EBHW0","A3NX5XH002EJME","6/6",5
"28480","B0056EBHW0","A30TDMKQCU8F7Z","8/9",5
"28481","B0056EBHW0","A2RX96CNQ141P4","4/6",5
"28482","B0000C8AS7","A2BRF1BHGRWBDB","28/32",5
"28483","B0000C8AS7","A11PTCZ2FM2547","15/16",5
"28484","B0000C8AS7","A4FX5YCJA630V","16/18",5
"28485","B0000C8AS7","AOVJYIUATQKR5","4/5",5
"28486","B0000C8AS7","A1Y4YG58UEN3HJ","4/5",3
"28487","B0000C8AS7","AQJ53DIJEZFT9","6/8",3
"28488","B0000C8AS7","A3LRFGYJVXKPDI","3/5",3
"28489","B0000C8AS7","A3EJYJC25OJVKK","7/13",3
"28490","B0000C8AS7","A32Y55Z00QI12S","4/10",1
"28491","B0000C8AS7","A319SKSB556033","4/11",3
"28492","B001JL6UWQ","A2EDZH51XHFA9B","10/11",1
"28493","B001JL6UWQ","A4CNLZGR3NM23","5/6",5
"28494","B001JL6UWQ","A2XFTN0MZUKAJB","6/8",1
"28495","B001JL6UWQ","A8AF2ZF4B6NRU","3/5",5
"28496","B0000C8AS4","A2BRF1BHGRWBDB","28/32",5
"28497","B0000C8AS4","A11PTCZ2FM2547","15/16",5
"28498","B0000C8AS4","A4FX5YCJA630V","16/18",5
"28499","B0000C8AS4","AOVJYIUATQKR5","4/5",5
"28500","B0000C8AS4","A1Y4YG58UEN3HJ","4/5",3
"28501","B0000C8AS4","AQJ53DIJEZFT9","6/8",3
"28502","B0000C8AS4","A3LRFGYJVXKPDI","3/5",3
"28503","B0000C8AS4","A3EJYJC25OJVKK","7/13",3
"28504","B0000C8AS4","A32Y55Z00QI12S","4/10",1
"28505","B0000C8AS4","A319SKSB556033","4/11",3
"28506","B00000IC6Y","A2IMNFWAU6X3OJ","11/11",3
"28507","B0002CR05O","A27ES3B7LCFG1O","20/20",1
"28508","B0002CR05O","A3DD2H1FB3U6CA","17/17",3
"28509","B0002CR05O","A1HAGD1QGZFPT8","24/26",4
"28510","B0002CR05O","ANAX2N4NX5SRO","14/14",3
"28511","B0002CR05O","A2SEK7Q3TLCTW9","16/17",1
"28512","B0002CR05O","A21L9ZNUS6WAH0","19/22",4
"28513","B0002CR05O","A3U1GXLAHX5IWM","8/10",1
"28514","B0002CR05O","ACC1SLND21RI6","3/3",5
"28515","B0002CR05O","A2S02WGRGYJTRM","5/6",1
"28516","B0002CR05O","A1UYG5AWYJDKQU","5/6",4
"28517","B0002CR05O","A1HAGD1QGZFPT8","14/19",4
"28518","B0002CR05O","A3VUW4S68R8M4D","4/6",3
"28519","B0002CR05O","AZQOUXP3L44Q4","8/13",5
"28520","B001GJ5CHA","A3F4ARL8CAMSYR","3/5",4
"28521","B001GJ5CHA","ANYJE0DNLWFFN","3/5",5
"28522","B001GJ5CHA","AFEQ4NV87JUDG","3/5",5
"28523","B001GJ5CHA","A2ZFN0Z62NMU2A","3/5",4
"28524","B001GJ5CHA","A36NUDST4Y5JBA","3/6",5
"28525","B001GJ5CHA","A7GWVTQC4XNY8","3/6",5
"28526","B001GJ5CHA","A7278BEP0SP1K","7/13",1
"28527","B001GJ5CHA","A2VKM35DKCI05V","4/9",1
"28528","B001GJ5CHA","A1AYUD09X17AG0","3/8",2
"28529","B001GJ5CHA","A1N8K1X0OLLADY","4/22",1
"28530","B001GJ5CHA","A35LNEY61W5MIA","3/21",1
"28531","B001GJ5CHA","AQP1VPK16SVWM","189/195",4
"28532","B001GJ5CHA","A1TW9ZGRDQQZ2Y","43/46",5
"28533","B001GJ5CHA","AJ8L5D48CSEB4","29/30",5
"28534","B001GJ5CHA","A2XVXF9E9FWLE6","8/8",5
"28535","B001GJ5CHA","A18QA3A3UYWFU9","8/8",5
"28536","B001GJ5CHA","AIEU09NLRRRLQ","7/7",5
"28537","B001GJ5CHA","A13DZQ0NPX855S","7/7",5
"28538","B001GJ5CHA","A37ZOGOK3GKF2P","7/7",4
"28539","B001GJ5CHA","A1TQ59ENLET55M","9/10",4
"28540","B001GJ5CHA","A1DUDWFEDBHZ9Q","6/6",5
"28541","B001GJ5CHA","A2A6NH6DPE0VXR","6/6",4
"28542","B001GJ5CHA","A2X2VGYB5TAPQQ","11/13",4
"28543","B001GJ5CHA","A35L2E8M7S59MQ","13/16",4
"28544","B001GJ5CHA","A1CWAVZN8U31PJ","5/5",4
"28545","B001GJ5CHA","A2AFM0SLLFPSJ1","5/5",5
"28546","B001GJ5CHA","AHKP7P4T2QDU5","5/5",5
"28547","B001GJ5CHA","A2XGQ86W1JUPN9","7/8",5
"28548","B001GJ5CHA","A1EX9XIVXCUU8M","7/8",5
"28549","B001GJ5CHA","A2NUXRHIDXD0VO","4/4",4
"28550","B001GJ5CHA","AAJ2ZVW3G4M8B","4/4",4
"28551","B001GJ5CHA","AEX5ELHWB5GYT","4/4",4
"28552","B001GJ5CHA","AHABFECTNE15I","4/4",4
"28553","B001GJ5CHA","A1HJZL0WKCOTSF","6/7",5
"28554","B001GJ5CHA","A3S98L5B1SR9P1","6/7",5
"28555","B001GJ5CHA","AXI0Z1OQKI972","6/7",5
"28556","B001GJ5CHA","APYJFDDXVTUIB","6/7",5
"28557","B001GJ5CHA","A1AP3A4UW8OJFV","6/7",5
"28558","B001GJ5CHA","A31LP6DC5W3VZA","8/10",5
"28559","B001GJ5CHA","AIJ2BICYGA6Y7","8/10",5
"28560","B001GJ5CHA","A3SZ9T7Y9L7ZCZ","3/3",4
"28561","B001GJ5CHA","A22DPLPGAO0DLB","3/3",5
"28562","B001GJ5CHA","AIFXFHO2N9WJB","5/6",5
"28563","B001GJ5CHA","A3JJA7N685ASZG","5/6",5
"28564","B001GJ5CHA","A1N00127IDBHD6","5/6",3
"28565","B001GJ5CHA","A113H271Q7U07T","4/5",5
"28566","B001GJ5CHA","A1Q15TP2FXYYMF","4/5",5
"28567","B001GJ5CHA","ABAHMIC8MG8FZ","4/5",5
"28568","B001GJ5CHA","A21XVS00AIENLX","6/8",4
"28569","B001GJ5CHA","A1Q6SDPOCNEM3K","3/4",4
"28570","B001GJ5CHA","A3U07121F0U6MB","3/4",4
"28571","B001GJ5CHA","AK2Y8FIPRHE1H","3/4",3
"28572","B001GJ5CHA","A11EQY5UW4GNL8","3/4",3
"28573","B001GJ5CHA","A2RACDKILUNXR7","3/4",5
"28574","B001GJ5CHA","A11T93X0CBEBFF","3/4",5
"28575","B001GJ5CHA","A2NK12FNCBL5LZ","3/4",4
"28576","B001GJ5CHA","A3SAMM59W8S1JK","3/4",5
"28577","B001GJ5CHA","A1G6YF6HVEL1ZI","3/4",5
"28578","B001GJ5CHA","AOXL514GEE4AA","3/4",4
"28579","B001GJ5CHA","ADKA2MJQQCMTO","3/4",2
"28580","B001GJ5CHA","A1XUIN2IJRPYDP","5/7",5
"28581","B001GJ5CHA","A37SGJVR6UUZAR","4/6",4
"28582","B001GJ5CHA","AUMFYZDL4JGJ7","4/6",5
"28583","B001GJ5CHA","A257LLQRU5LDLA","4/6",5
"28584","B001GJ5CHA","AM71STVDHO48S","4/6",3
"28585","B000UYX49U","A1HKBWXM76NA94","5/5",4
"28586","B00004CXZQ","A2HNFLPFJF446V","5/7",1
"28587","B00004CXZQ","A324JM74QA6E5N","5/7",1
"28588","B00004CXZQ","AZDVOFC2MTIM5","9/13",3
"28589","B00004CXZQ","A36R1DNUI11MYS","8/12",1
"28590","B00004CXZQ","A2E2X72P8G5Z8L","3/5",3
"28591","B00004CXZQ","ARJRPC3NLDFWR","3/5",4
"28592","B00004CXZQ","A3KF4IP2MUS8QQ","3/5",3
"28593","B00004CXZQ","AW3FTPCBPVQNB","5/9",5
"28594","B00004CXZQ","AQP1VPK16SVWM","34/37",4
"28595","B00004CXZQ","A16X61RLY1YJL7","22/24",5
"28596","B00004CXZQ","AMWL7XIWIPXEZ","12/13",4
"28597","B00004CXZQ","A2G8IR6ENZSQHF","18/22",2
"28598","B00004CXZQ","A380JGIS5URFPM","5/5",4
"28599","B00004CXZQ","A2JUMQUP5OBQWA","5/5",2
"28600","B00004CXZQ","A3O536E2YOKK4Y","10/12",5
"28601","B00004CXZQ","AC9UO8H2VCZI2","12/15",4
"28602","B00004CXZQ","AOHAGZFO1PXZS","4/4",3
"28603","B00004CXZQ","A4VH04TA14CPE","3/6",1
"28604","B00004CXZQ","AA712JKIFE52S","5/10",3
"28605","B00004CXZQ","A3QLZ79JF6R1A4","3/8",1
"28606","B00004CXZQ","A17B2L3DYRWR5T","3/9",1
"28607","B00004CXZQ","A2JBBCP260C6BT","5/14",4
"28608","B00004CXZQ","A1Z1NQJUJQ5CRO","3/3",4
"28609","B00004CXZQ","A3JUMMIGJ7B38X","3/3",4
"28610","B00004CXZQ","A2XVRCU5DQBULH","3/3",3
"28611","B00004CXZQ","A15NAWEF0EQJEK","3/3",2
"28612","B00004CXZQ","A1O3RACPMOQY4N","4/5",3
"28613","B00004CXZQ","A2BT578J4IZOK6","4/5",4
"28614","B00004CXZQ","A2GZTI0EIOCQNZ","3/4",3
"28615","B00004CXZQ","A3V7HUCXWIXNP3","3/4",3
"28616","B00004CXZQ","A2VIHSA0H894PD","3/4",5
"28617","B00004CXZQ","A1VZDOE7H4PCNV","3/4",4
"28618","B00004RU1F","A3HRBWBN7DH9XV","35/38",5
"28619","B00004RU1F","A1DUIMS229CQR1","14/14",5
"28620","B00004RU1F","AL4BWE1G9BXJ2","16/18",5
"28621","B00004RU1F","A30Q8X8B1S3GGT","12/14",5
"28622","B00004RU1F","A34AXILL7QQJUY","6/6",5
"28623","B00004RU1F","A3BQCZNB97XUNY","3/22",1
"28624","1891716158.0","A20UGWL2C3V28K","6/7",5
"28625","1891716158.0","A1EJH9MMBBSR0F","3/4",5
"28626","B00004RU1C","A1GP7FINZLAOLB","52/57",4
"28627","B00004RU1C","AGG9C66TOLJZB","40/44",5
"28628","B00004RU1C","A3RNP5X8ZGZIEI","5/5",3
"28629","B00004RU1C","A1GSR7RGCG1QYZ","20/28",5
"28630","B00004RU1C","A2FHQVL4ZG0E1O","3/4",5
"28631","B00004RU1C","A2WJCE8VF3STFW","5/8",5
"28632","B00004RU1C","A1SX4ICN5NFDA2","12/21",5
"28633","B00004RU1C","A17TDSX354MP7Y","26/44",1
"28634","B00004RU1C","A3PQTGW3PGGN2A","4/9",1
"28635","B00004RU1C","A2JB89YIJN8I5G","4/11",1
"28636","B0009VNCWS","A1GGOC9PVDXW7Z","101/101",4
"28637","B0009VNCWS","A28OQCWHY29DN8","44/45",4
"28638","B0009VNCWS","A2FY8306QHI5LE","18/18",4
"28639","B0009VNCWS","ABSRY4XH40D34","5/5",4
"28640","B0009VNCWS","A2K1AQUU73QQRZ","4/4",5
"28641","B0009VNCWS","AENLWCLAZI2R6","3/3",2
"28642","B0009VNCWS","A1NI261GD1XP4K","18/25",3
"28643","B0009VNCWS","A1WXG10FJ353K0","3/5",1
"28644","B0009VNCWS","A13J78MLGLK9LW","3/7",1
"28645","B000A2XANW","A1HX00DL0SZM1G","26/27",4
"28646","B000A2XANW","A39CX0EE4BZCZC","15/16",3
"28647","B000A2XANW","AGKPTMTR3UX1R","3/3",5
"28648","B000A2XANW","A8WZ4YFQB77HC","3/4",4
"28649","B000A2XANW","A23ONMGKEWDG4M","10/17",4
"28650","B005529OFA","A2BGDXUHX6J4E8","145/150",5
"28651","B005529OFA","A1VVZE8TKPEBX8","410/443",5
"28652","B005529OFA","A150QZUUQAN21X","76/80",5
"28653","B00004RU1W","A2QRB6L1MCJ53G","30/32",5
"28654","B00004RU1W","A1P6Z7LDHODM57","20/21",5
"28655","B00004RU1W","AIIR8E34EDKCQ","17/18",5
"28656","B00004RU1W","A3O536E2YOKK4Y","6/6",4
"28657","B00004RU1W","A2TSNKXQGBMVAQ","5/5",4
"28658","B00004RU1W","AAIT7YRGGLXTH","4/4",5
"28659","B00004RU1W","A2198FZZMTJ38H","6/7",5
"28660","B00004RU1W","A24ZFFRQ4MG3XL","3/3",5
"28661","B00004RU1W","A1FD8LITJZE48V","3/3",5
"28662","B00004RU1W","ALFRWP174NQ73","3/3",5
"28663","B00004RU1W","A319SKSB556033","3/3",4
"28664","B00004RU1W","A1Z2169XKFW5I9","3/3",4
"28665","B00004RU1W","A27I3333KUUDXJ","3/3",5
"28666","B00004RU1W","AVF60NZ99H9D5","3/3",5
"28667","B00004RU1W","A3B87UZLPCF0HW","3/3",5
"28668","B00004RU1W","AXKWFTTW5OGJ7","5/6",5
"28669","B00004RU1W","AQ8DU6XVA3USJ","4/5",5
"28670","B00004RU1W","A25PM9JGHPU8EI","6/8",3
"28671","B00004RU1W","A1L8HRCM60W0W7","3/4",4
"28672","B00004RU1W","A1OBDQCTFULOCP","4/6",5
"28673","B00004RU1P","A4UKBG3M5U5TI","139/140",5
"28674","B00004RU1P","A2TOU0N8XE68W4","60/61",5
"28675","B00004RU1P","A3HRBWBN7DH9XV","74/78",5
"28676","B00004RU1P","A8T21IR0E5JJI","20/20",5
"28677","B00004RU1P","ABH4G7TVI6G2T","8/8",4
"28678","B00004RU1P","A396SBGKAOLTZE","10/11",4
"28679","B00004RU1P","A30TK6U7DNS82R","8/10",5
"28680","B00004RU1P","AUMIL47L7BESR","3/3",5
"28681","B00004RU1P","ABX4OG4W6Z670","7/9",5
"28682","B00004RU1P","A39CX0EE4BZCZC","4/5",3
"28683","B00004RU1P","A8VGSYFGQ3WZJ","4/5",4
"28684","B00004RU1P","A1SVXJZ3386U2D","6/9",4
"28685","B00004RU1P","AUV3CLGV6Z16Y","4/6",5
"28686","B00004RU1P","AAECAHBNP1VD2","4/6",4
"28687","B00004RU1P","A37S3ACL57LN62","4/11",3
"28688","B00004RU1P","AK61LQI92GTCH","4/11",3
"28689","B00004RU1P","A2E330I8TKW4C1","3/17",1
"28690","B00004RU1P","AGEYCYHE54ETX","5/38",1
"28691","B00004RU1P","AIRF4SLMNTEJI","4/40",1
"28692","B000P0QZCC","A3KPAW2YLVNGOD","4/4",1
"28693","780022467.0","APB210SSO3MJF","12/12",5
"28694","B005QBSSQ6","A1LEBS88ODYH02","10/10",1
"28695","B005QBSSQ6","A3EZ1DA8ZQITK6","19/23",2
"28696","B005QBSSQ6","A13CK5JHZGS1SZ","4/8",5
"28697","6301253779.0","A1RX14I0N5I7MZ","6/6",4
"28698","6301253779.0","A2F3RCNSA28S0B","6/7",4
"28699","6301253779.0","A2LEYYTZWRX3ZF","7/15",1
"28700","B002ET57JO","A3KF4IP2MUS8QQ","5/5",4
"28701","B002ET57JO","A2DTEL6Y4L6PA5","9/11",4
"28702","B002ET57JO","AKK49Y5DWSEND","3/4",3
"28703","B002ET57JO","A20DZX38KRBIT8","6/9",5
"28704","B00007F8O8","AS8MBE1GGVNPL","15/15",3
"28705","B005HIBWR0","A82G34PJ0HIXL","4/6",5
"28706","6305710503.0","A65I2MC5NM5W0","4/4",5
"28707","6305710503.0","A2V1Y35J4ZW4TM","3/3",5
"28708","6305710503.0","A1ICSYVTC8R0GN","3/3",4
"28709","B000VEF0LO","A2RDDJY766XCFA","14/14",5
"28710","B000VEF0LO","A4ECYB20UWH3N","7/7",4
"28711","1565802152.0","A1TRAJZ7547U5O","8/9",5
"28712","1565802152.0","A3BIWW730IUEO2","3/3",5
"28713","B004KPSDUA","AFY8SRWXKJHIP","14/14",5
"28714","B004KPSDUA","APHVMAM9KDKP0","9/9",3
"28715","B001MQYE1M","AKPCQXDQTRBGG","9/9",5
"28716","B001MQYE1M","A2FIBJHIE7GSBL","9/9",3
"28717","B001MQYE1M","A2U4KPNC3GKQEV","8/8",5
"28718","B001MQYE1M","ACO20QL72D1E6","4/4",5
"28719","B001MQYE1M","A36RS7KTNOBROF","5/6",3
"28720","B001MQYE1M","A30A5I8FG82M2E","4/5",4
"28721","B004L49JYO","A2ARDVMUGDFED6","18/18",3
"28722","B004L49JYO","A2UUP58XPQW3GF","47/56",4
"28723","B004L49JYO","A1X64N40QUEVZ1","14/16",5
"28724","B004L49JYO","A2Q2PS8E1TAY4S","4/4",2
"28725","B004L49JYO","AJLPBMAJKIKOK","4/4",5
"28726","B004L49JYO","AZXHK8IO25FL6","3/3",5
"28727","B004L49JYO","A2YM3KILJ1G0YJ","5/6",3
"28728","B004L49JYO","A6DOCZ10B7JAJ","5/6",5
"28729","B004L49JYO","A1H7GP12YRY3J8","6/10",2
"28730","B004L49JYO","A26W2F26KC8QC5","6/28",1
"28731","B0012Q3T40","A147IHX7WG0I3F","3/3",5
"28732","B006NX9LDK","A1XT8AJB7S9JJG","19/23",3
"28733","B006NX9LDK","A27H9DOUGY9FOS","21/26",3
"28734","B006NX9LDK","A328S9RN3U5M68","11/13",2
"28735","B006NX9LDK","AV6QDP8Q0ONK4","8/11",3
"28736","B006NX9LDK","A2A0FBLKJN4ZY5","10/15",2
"28737","B006NX9LDK","AIY4H4KWR2KWZ","3/5",2
"28738","B006NX9LDK","ARNEUO7BF3J55","3/5",2
"28739","B006NX9LDK","A3UW0PQLDUACMH","3/5",4
"28740","B006NX9LDK","A2ZD57UU0SOUOR","3/6",1
"28741","B006NX9LDK","A3URDYFHWG99Q0","3/6",2
"28742","B0009MWELM","A3HVS2WG0IW2CR","21/23",4
"28743","B0009MWELM","A1PMHMD0XKJHPE","9/10",4
"28744","B0009MWELM","A25KKXUQQ0OLWB","5/5",5
"28745","B002TXG9RE","A19ZXK9HHVRV1X","15/15",3
"28746","B002TXG9RE","AUTBHG6070SL4","6/7",5
"28747","B002TXG9RE","A3M8OJV59SK9V7","8/10",5
"28748","B002TXG9RE","A2DKTXWWJWAQTG","3/4",4
"28749","B002TXG9RE","A6ADO7B6FUVN","4/6",4
"28750","B00005JLL1","A33IATTAB2Q7KD","14/14",4
"28751","B00005JLL1","AXFI7TAWD6H6X","8/8",5
"28752","B00005JLL1","A2R9J5LULVKF6T","8/8",5
"28753","B00005JLL1","A3QZCA4LTTVGAD","11/13",5
"28754","B00005JLL1","A51IK68MWKV5R","8/9",4
"28755","B00005JLL1","A321QDKGBFFHMT","9/11",5
"28756","B00005JLL1","A3HM5G9IV1FTFP","6/7",5
"28757","B00005JLL1","AD9WTAOAFUZA4","8/10",4
"28758","B00005JLL1","AMAJRUBTFSQR5","3/3",5
"28759","B00005JLL1","AOV2RGDDURFA4","3/3",4
"28760","B00005JLL1","A32GGA31LJJ9WF","3/3",5
"28761","B00005JLL1","A1IHIJTMZLW781","3/3",5
"28762","B00005JLL1","A3LIZTNZHRAZI7","3/3",4
"28763","B00005JLL1","A27FR2C67JPDRS","5/6",5
"28764","B00005JLL1","AB2AQMK9PCWWX","4/5",5
"28765","B00005JLL1","A1TU84F1NWQSN5","4/5",4
"28766","B00005JLL1","A1S60IGX4QX6NW","6/8",5
"28767","B00005JLL1","A190R8E14WGXLE","8/11",5
"28768","B00005JLL1","AT6CZDCP4TRGA","6/12",2
"28769","B00005JLL1","A85AS1GBB54GP","3/7",2
"28770","B00005JLL1","A3CQCIMWT8N2F4","4/14",2
"28771","B00005JLL1","AD1XYU10GDVGQ","6/18",2
"28772","B00005JLL0","A33IATTAB2Q7KD","14/14",4
"28773","B00005JLL0","AXFI7TAWD6H6X","8/8",5
"28774","B00005JLL0","A2R9J5LULVKF6T","8/8",5
"28775","B00005JLL0","A3QZCA4LTTVGAD","11/13",5
"28776","B00005JLL0","A51IK68MWKV5R","8/9",4
"28777","B00005JLL0","A321QDKGBFFHMT","9/11",5
"28778","B00005JLL0","A3HM5G9IV1FTFP","6/7",5
"28779","B00005JLL0","AD9WTAOAFUZA4","8/10",4
"28780","B00005JLL0","AMAJRUBTFSQR5","3/3",5
"28781","B00005JLL0","AOV2RGDDURFA4","3/3",4
"28782","B00005JLL0","A32GGA31LJJ9WF","3/3",5
"28783","B00005JLL0","A1IHIJTMZLW781","3/3",5
"28784","B00005JLL0","A3LIZTNZHRAZI7","3/3",4
"28785","B00005JLL0","A27FR2C67JPDRS","5/6",5
"28786","B00005JLL0","AB2AQMK9PCWWX","4/5",5
"28787","B00005JLL0","A1TU84F1NWQSN5","4/5",4
"28788","B00005JLL0","A1S60IGX4QX6NW","6/8",5
"28789","B00005JLL0","A190R8E14WGXLE","8/11",5
"28790","B00005JLL0","AT6CZDCP4TRGA","6/12",2
"28791","B00005JLL0","A85AS1GBB54GP","3/7",2
"28792","B00005JLL0","A3CQCIMWT8N2F4","4/14",2
"28793","B00005JLL0","AD1XYU10GDVGQ","6/18",2
"28794","B000H6SY3M","A21B2TJBWCSK1R","15/16",4
"28795","B000H6SY3M","AUI5ATOW5TDY0","7/7",4
"28796","B000H6SY3M","AOMAT63DDLNHI","3/3",5
"28797","B000H6SY3M","A1CBWOTK9N6K6V","5/6",4
"28798","B000H6SY3M","A28NY8EOPJTH08","3/9",1
"28799","B000H6SY3M","A1I9PISJARCTKZ","4/13",1
"28800","B0051MKN90","AABA48R18T998","46/47",4
"28801","B0051MKN90","A35QGTNWJTRGUG","32/32",4
"28802","B0051MKN90","A15LSKHZQXVWNL","34/37",3
"28803","B0051MKN90","A2F0KIA4NMIZHQ","19/20",5
"28804","B0051MKN90","A1ZCM4AOV11JK2","9/9",3
"28805","B0051MKN90","A13PSNTSS4T0C0","7/7",2
"28806","B0051MKN90","A2SYUDVK5Y3CQ","4/4",5
"28807","B0051MKN90","A3J4UOXBVZBUA","4/4",5
"28808","B0051MKN90","A35VUNR67E3BIU","4/4",2
"28809","B0051MKN90","ADAA3ARFRZ5C9","4/4",2
"28810","B0051MKN90","AD8AKOIDYISW8","3/3",5
"28811","B0051MKN90","A3CW94YYFXEBSI","3/3",5
"28812","B0051MKN90","A16HB6ZM356AFU","3/3",4
"28813","B000H6SY3C","AQ7ZQWXAYT8HZ","37/40",4
"28814","B000H6SY3C","A1K714PEGLE3MV","7/8",5
"28815","B000H6SY3C","AJDZ8O1FR39TD","4/5",5
"28816","B000H6SY3C","A1OT4PZSMSCLR8","12/25",1
"28817","B000H6SY3C","AS1WKM88F5QOM","16/35",5
"28818","B000H6SY3C","A183HJDWL3MOV2","3/13",5
"28819","B000TMKN6U","A38ZU5T1A1RNUO","50/56",5
"28820","B000TMKN6U","AEXIIV3HULY91","6/7",5
"28821","B000TMKN6U","AQP1VPK16SVWM","7/9",4
"28822","B000TMKN6U","A2EPZ0UQJ7G7P0","4/5",5
"28823","B000TMKN6U","A1UEQE8G2TN8D5","6/8",3
"28824","B000TMKN6U","AXSUYHR01V8HQ","5/9",3
"28825","B000TMKN6U","A2TC9QNGLLELDG","4/17",5
"28826","B00005Y8EG","A1MKS4PE04FC3Q","7/7",1
"28827","6304818823.0","ACIBQ6BQ6AWEV","22/25",4
"28828","6304818823.0","A2X3WYPTH809FJ","9/9",5
"28829","6304818823.0","AQ8DU6XVA3USJ","12/13",4
"28830","6304818823.0","AOV2RGDDURFA4","6/6",4
"28831","6304818823.0","A3BSS2M2DPPV4T","6/6",4
"28832","6304818823.0","A22K5CUTUGJMAA","5/5",4
"28833","6304818823.0","A19AJ8PO58IQ5I","10/12",4
"28834","6304818823.0","A1345VRK5MYG7","4/4",4
"28835","6304818823.0","A1L3JKXFHGJ9TS","4/4",4
"28836","6304818823.0","A2XGCE5UZK0DAG","6/7",1
"28837","6304818823.0","AVJORN3NOYAGX","3/4",1
"28838","6304818823.0","A16CZRQL23NOIW","3/4",5
