product_productid,review_userid,review_helpfulness,review_score
B00005LJBR,A1RFA2QRT88165,1/1,5.0
B00005LJBR,A3AKFMS7DIZFU2,1/1,5.0
B00005LJBR,A1DAACM69LH60U,3/4,5.0
B00005LJBR,A3TSVXXVO71YUD,5/7,5.0
B00005LJBR,A3Q2CTWNN4U3M1,5/7,5.0
B00005LJBR,AU6PTDUFCYBRR,5/7,5.0
B00005LJBR,AZYM2KEEQ4O4Q,2/3,5.0
B00005LJBR,A3C6CZC2JP67VK,2/3,5.0
B00005LJBR,A25PM9JGHPU8EI,2/3,4.0
B00005LJBR,A1G5LJ8T1IGYC5,2/3,4.0
B00005LJBR,ABTKLCZQ5I1QX,0/0,5.0
B00005LJBR,A3DEDHID83OUUC,0/0,4.0
B00005LJBR,A3474ZR07UN1CJ,0/0,5.0
B00005LJBR,A3AEVRZDPY7T0O,0/0,5.0
B00005LJBR,AHJAE899CPR41,0/0,4.0
B00005LJBR,A3G4ILBHL672XX,0/0,5.0
B00005LJBR,AZQ7O73EAS3VI,0/0,5.0
B00005LJBR,A3KJ4EQNT4X4LG,0/0,5.0
B00005LJBR,A23Q6ZMQ7DO3QQ,0/0,5.0
B00005LJBR,A2W5TFPYAVTXHJ,0/0,5.0
B00005LJBR,A1X054KUYG5V,0/0,4.0
B00005LJBR,A1JXEJFPV9EUVS,0/0,5.0
B00005LJBR,A1EYC5JIPCWSV4,0/0,5.0
B00005LJBR,A20VGC7UOWGJOQ,0/0,5.0
B00005LJBR,ALXWLLDLIF9VK,0/0,3.0
B00005LJBR,A3AA4HGT21YETO,0/0,5.0
B00005LJBR,A170GTAIW9AP80,0/0,5.0
B00005LJBR,A8F984NLL11HE,0/0,5.0
B00005LJBR,A2DCWIHW85MKKJ,0/0,5.0
B00005LJBR,AAOR4P9TMI02W,0/0,5.0
B00005LJBR,A6TTPPESU67K8,0/0,5.0
B00005LJBR,A3JQRM0U1T8QRO,0/0,5.0
B00005LJBR,A394K2F0LDOVFK,0/0,5.0
B00005LJBR,AJ8XKK7BBG4RS,0/0,5.0
B00005LJBR,A3657NRREB2HM4,0/0,5.0
B00005LJBR,A2XRKZ3VW7DVCR,0/0,4.0
B00005LJBR,A2V28PTTCIQEE,0/0,4.0
B00005LJBR,A38T2M0B96LKU5,0/0,5.0
B00005LJBR,A11UP4J6XUMGH1,0/0,5.0
B00005LJBR,AVHCWL9AHLEL9,0/0,5.0
B00005LJBR,A20E1IJ9KRIU1A,0/0,5.0
B00005LJBR,A3PY2B0P46MN0B,0/0,5.0
B00005LJBR,AW53QFIBH472H,0/0,4.0
B00005LJBO,A22RY8N8CNDF3A,1/1,4.0
B00005LJBO,A1W702WG1LC6R3,1/1,4.0
B00005LJBO,A1ER6IYOMM8VCT,1/1,3.0
B00005LJBO,A9FZW34SD0HPZ,1/1,4.0
B00005LJBO,AG1HQK1LEWPI8,1/1,5.0
B00005LJBO,ACMPIAFRW8JM6,1/1,4.0
B00005LJBO,A1L43KWWR05PCS,1/1,4.0
B00005LJBO,AUIMMIUUP8QD7,1/1,4.0
B00005LJBO,A1OOYXSUI4Z943,1/1,4.0
B00005LJBO,A3LBE64YOXLR3E,1/1,3.0
B00005LJBO,ATDTVILCW08DP,1/1,3.0
B00005LJBO,A17PV7PVB5JAWQ,1/1,4.0
B00005LJBO,A1ZW6FJ6ILNC05,1/1,5.0
B00005LJBO,AGNHUUUKZ4XR7,1/1,5.0
B00005LJBO,AKUSIO6C5EAK4,5/7,5.0
B00005LJBO,A2AZ115GUTDYLU,5/7,1.0
B00005LJBO,A23VON4N33KVCZ,5/7,5.0
B00005LJBO,A1P2NBM3P3TS2X,5/7,5.0
B00005LJBO,A256F7E787F5SG,5/7,2.0
B00005LJBO,AXB9SZ5NONHY5,9/13,5.0
B00005LJBO,A9ANMVCEOQ8P7,8/12,5.0
B00005LJBO,A1GB1Q193DNFGR,6/9,5.0
B00005LJBO,A2DLA9WKQS817P,4/6,4.0
B00005LJBO,A3I49HL6XR62DI,4/6,5.0
B00005LJBO,ANGH7H7Q0CBEQ,2/3,5.0
B00005LJBO,A2ERCQZNOZSAXI,2/3,4.0
B00005LJBO,A1TNLHJGJ4QP6Q,2/3,4.0
B00005LJBO,A1ONOXON3T8J9N,2/3,4.0
B00005LJBO,A1QQPIUXWD4G0Z,2/3,4.0
B00005LJBO,A2I2HF55LJ1E9A,2/3,5.0
B00005LJBO,A30TMSKB7N6IOY,2/3,5.0
B00005LJBO,A2Z7TU96G2WB9B,2/3,4.0
B00005LJBO,A1P2NBM3P3TS2X,2/3,4.0
B00005LJBO,A1MM6PU8E3VZ5L,0/0,5.0
B00005LJBO,A671GGV9ALOJL,0/0,5.0
B00005LJBO,A25F159S2Y6Z7Z,0/0,4.0
B00005LJBO,A7CEP1AKDJXFO,0/0,4.0
B00005LJBO,A13RBXRUQ1LVAW,0/0,4.0
B00005LJBO,A3UDYY6L2NH3JS,0/0,4.0
B00005LJBO,A39CX0EE4BZCZC,0/0,3.0
B00005LJBO,A284WUQS94AQ7A,0/0,3.0
B00005LJBO,A11BZ39QSLERNI,0/0,5.0
B00005LJBO,A3ANHRLMPJKF6G,0/0,4.0
B00005LJBO,A3KMTOFTUUNFHG,0/0,5.0
B00005LJBO,A1IWTC62ZQJNTE,0/0,5.0
B00005LJBO,A2D3V5FCKPWLE3,0/0,3.0
B00005LJBO,A2MSOMM8D4XHDL,0/0,5.0
B00005LJBO,A3TIUIBFQ54OWA,0/0,5.0
B00005LJBO,A26KW32Z05KM7O,0/0,5.0
B00005LJBO,ADEW9NW1HGTNJ,0/0,3.0
B00005LJBO,A3MAZM138KFVOW,0/0,4.0
B00005LJBO,A1SF011APMQTHJ,117/122,4.0
B00005LJBO,A2IVWYEYWCR0OY,167/186,1.0
B00005LJBO,A1B3XL8MXYC6ND,1/2,4.0
B00005LJBO,A3EE8QR877HEIM,1/2,5.0
B00005LJBO,A2NJO6YE954DBH,1/2,5.0
B00005LJBO,A19O103MOTG4GU,1/2,4.0
B00005LJBO,A1GHUN5HXMHZ89,1/2,5.0
B00005LJBO,A3RME2OXY4B6H8,1/2,5.0
B00005LJBO,AW3FTPCBPVQNB,1/2,4.0
B00005LJBO,A36CYEYIW9AF96,1/2,5.0
B00005LJBO,A1QZHBH1SRBBSE,2/4,5.0
B00005LJBO,A1BRR1IMEC3Q76,2/4,5.0
B00005LJBO,A1EDMLUAGPAF56,2/4,2.0
B00005LJBO,A1TFRR8E3UWEDB,7/12,1.0
B00005LJBO,A3VP5TRCNKH3HB,5/9,1.0
B00005LJBO,A280PEWEO77MHW,0/1,3.0
B00005LJBO,AIMR915K4YCN,0/1,4.0
B00005LJBO,AGCSP8YJ1GJDA,0/1,4.0
B00005LJBO,A2YS87XZ58N45Z,0/1,3.0
B00005LJBO,AZ5250G2U795I,0/1,4.0
B00005LJBO,A34CXZWUT8MJ4B,0/1,5.0
B00005LJBO,A3DNFPPM30AP96,0/1,5.0
B00005LJBO,AM6JA9ZOHBULP,0/1,2.0
B00005LJBO,A51IK68MWKV5R,1/3,4.0
B00005LJBO,A1E3PF3DJ1H1YC,1/3,4.0
B00005LJBO,A3S9887MZFNNH1,1/3,4.0
B00005LJBO,A4XI82O92S34M,1/3,5.0
B00005LJBO,A31R3C6T0DYXVD,1/3,5.0
B00005LJBO,A2OLOR1HF96MQA,1/3,3.0
B00005LJBO,A2F7KIN0SL00I6,1/3,5.0
B00005LJBO,A2KZEKZWSO251F,1/3,4.0
B00005LJBO,A22336VZPSIHMO,1/3,2.0
B00005LJBO,A3KMTOFTUUNFHG,1/3,5.0
B00005LJBO,A14VG36R0LW81I,4/8,2.0
B00005LJBO,APPI6ETL7Z0BI,2/5,5.0
B00005LJBO,A27PSZX2SE0B51,2/5,4.0
B00005LJBO,A1403840HDGP7H,2/5,2.0
B00005LJBO,A3JDK2RUAXXK3P,2/5,5.0
B00005LJBO,A32XM5KCEJICYL,2/5,1.0
B00005LJBO,A3E5VKPVU8LAIT,3/7,4.0
B00005LJBO,A2ZTAC5PNSLCSO,0/2,5.0
B00005LJBO,ANWT5YP46BKOA,0/2,3.0
B00005LJBO,A128X98AP594F9,0/2,5.0
B00005LJBO,A3E3GY2UE9PSMH,0/2,5.0
B00005LJBO,AJKWF4W7QD4NS,0/2,4.0
B00005LJBO,A1TWTULVD6F22O,0/2,4.0
B00005LJBO,A6CQY2PXXPMWS,0/2,4.0
B00005LJBO,A2XNKSV65NBNZE,0/2,5.0
B00005LJBO,A1G0EBQYLN6STU,10/10,5.0
B00005LJBO,A3UT75Z4PPGTS2,16/18,5.0
B00005LJBO,A3S98L5B1SR9P1,9/9,5.0
B00005LJBO,AF8C86SGYLH81,15/17,5.0
B00005LJBO,A3VOW473J03GOB,7/7,5.0
B00005LJBO,A1PASRZ81DY9C,7/7,5.0
B00005LJBO,AHHNKZ27TB1ZY,7/7,5.0
B00005LJBO,A2L9RSH5C5QSCX,18/22,4.0
B00005LJBO,A1GN8UJIZLCA59,12/14,5.0
B00005LJBO,A2LMBZE90KST6J,6/6,5.0
B00005LJBO,A3GQKB1KF0CRPE,1/4,5.0
B00005LJBO,A127PCLKOSDS04,1/4,4.0
B00005LJBO,A3990PJER9CKJR,1/4,5.0
B00005LJBO,A3UCDD45JFRHSV,6/13,2.0
B00005LJBO,A39NG03UX45MBP,3/8,2.0
B00005LJBO,A96K1ZGW56S2I,0/3,4.0
B00005LJBO,A34ZAYTNP67S83,1/5,4.0
B00005LJBO,A3OUNPPWYVAWIH,1/5,3.0
B00005LJBO,A5GPSJC7T5E2D,1/7,5.0
B00005LJBO,A32S9QGEHNQGGE,1/7,2.0
B00005LJBO,A39VJRIW7HC5C0,1/7,3.0
B00005LJBO,A3FX9LG4ZL8LAI,2/9,2.0
B00005LJBO,A3SVC6GH12XMCL,2/9,1.0
B00005LJBO,A3F77BE1V4MW4Y,4/15,1.0
B00005LJBO,A49XO4MO130OS,2/11,3.0
B00005LJBO,A2VUOO5RVB78A7,2/11,2.0
B00005LJBO,AC1BDK0J99XDH,1/12,1.0
B00005LJBO,A1H4NFXAJQRQ2K,1/12,3.0
B00005LJBO,AQWB7J0WXI75Z,0/10,4.0
B00005LJBO,A1IEGPT1Q5D3R2,2/27,2.0
B00005LJBO,A2LBG01YBSUP96,1/29,2.0
B00005LJBO,A2CHLPRJZSD6U9,6/6,5.0
B00005LJBO,A34TI9P66QGT0N,6/6,5.0
B00005LJBO,A2V7EO331SFUF6,11/13,2.0
B00005LJBO,A1L43KWWR05PCS,7/8,4.0
B00005LJBO,ASZDNJLZZZT3Q,7/8,5.0
B00005LJBO,A2VIBW6JFZ10MQ,7/8,3.0
B00005LJBO,A3C6CZC2JP67VK,4/4,4.0
B00005LJBO,A157XTSMJH9XA4,4/4,5.0
B00005LJBO,A2B73CL3QSYWLB,4/4,5.0
B00005LJBO,A3EJYJC25OJVKK,4/4,5.0
B00005LJBO,A1IH2JKONPBHL,4/4,4.0
B00005LJBO,A12FDY8QMUW9V5,4/4,5.0
B00005LJBO,A1ZUBY8ODK48NK,4/4,5.0
B00005LJBO,A2TOX3E4WZ8BSQ,4/4,3.0
B00005LJBO,A29IYGR7SNPRIV,4/4,4.0
B00005LJBO,A3W3ZVOETFBVN1,4/4,1.0
B00005LJBO,A3QLAOOTFEHCJI,4/4,5.0
B00005LJBO,ABRFGWSJQXLWQ,4/4,5.0
B00005LJBO,A8BIZG3SOG5HV,11/14,4.0
B00005LJBO,A13XI0MPZHD85,6/7,5.0
B00005LJBO,A3N3SN2DDD4HCJ,6/7,4.0
B00005LJBO,A15W4HEVMH4AJ8,10/13,5.0
B00005LJBO,A18BV4O63DOWNH,10/13,3.0
B00005LJBO,A3I6YDX49C6AW9,3/3,5.0
B00005LJBO,AVL3JQB3S2JIC,3/3,4.0
B00005LJBO,A2N4E0RILLFQML,3/3,5.0
B00005LJBO,A3N3SN2DDD4HCJ,3/3,4.0
B00005LJBO,AXB9SZ5NONHY5,5/6,5.0
B00005LJBO,A21US22IVCY7QX,2/2,4.0
B00005LJBO,A34GZPHWYPSY2T,2/2,4.0
B00005LJBO,ACEJVFLJUOK1U,2/2,5.0
B00005LJBO,AI46E73DWKD2B,2/2,5.0
B00005LJBO,ASJ54MITON1NO,2/2,4.0
B00005LJBO,A30N4CJVI6U4XE,2/2,4.0
B00005LJBO,A143P0NKQDNWYL,2/2,5.0
B00005LJBO,A1LQWTHEJAJN13,2/2,5.0
B00005LJBO,A2B8AARTSIQS85,2/2,4.0
B00005LJBO,A2FQGI77IDLD3C,2/2,5.0
B00005LJBN,A1BPLB568L0J54,1/1,5.0
B00005LJBN,A12AJ1IN6HTHRN,1/1,3.0
B00005LJBN,A1TH45SI84KQJW,1/1,4.0
B00005LJBN,ANQLXDJXTPRMA,1/1,4.0
B00005LJBN,A3LFIA97BUU5IE,1/1,4.0
B00005LJBN,A1GZ0YNTOIHU79,1/1,1.0
B00005LJBN,A3MQAO98EH5Z0K,5/7,5.0
B00005LJBN,A186O61T87WGYG,7/10,5.0
B00005LJBN,A1WBIIZ5KF7D6H,4/6,1.0
B00005LJBN,A226H3K2Q7FH4V,2/3,4.0
B00005LJBN,A1AISPOIIHTHXX,2/3,3.0
B00005LJBN,A1VCLTAGM5RLND,2/3,5.0
B00005LJBN,A1VPRAK9WYLYST,2/3,5.0
B00005LJBN,A3PRL55JMUYMLX,2/3,5.0
B00005LJBN,A21EFMFTHHS9SE,2/3,4.0
B00005LJBN,A16FUU8WW76QFY,2/3,5.0
B00005LJBN,A2QR546926K8HF,0/0,4.0
B00005LJBN,A1ACEIQJD5G7QL,0/0,5.0
B00005LJBN,A2VK4M61SG864V,0/0,4.0
B00005LJBN,ANGH6401L9Y0T,0/0,4.0
B00005LJBN,A1GFTRSDMIXMCK,0/0,3.0
B00005LJBN,A3C6ZP8JEKPOAR,0/0,5.0
B00005LJBN,A15HUJVRXYW65X,0/0,5.0
B00005LJBN,A3NRVQ35S9HFGV,0/0,5.0
B00005LJBN,A2NJ0E45U41S1U,0/0,5.0
B00005LJBN,A15DMWRBLGW7C5,0/0,5.0
B00005LJBN,A2R0FWAEBK15W8,0/0,4.0
B00005LJBN,A25NOIRDI4HAAM,0/0,5.0
B00005LJBN,AJNP3WCJGRIZJ,0/0,4.0
B00005LJBN,A9CCWULW1RS46,0/0,4.0
B00005LJBN,A38ZTUNQJVGP6S,0/0,4.0
B00005LJBN,A2R43L0U6FCDFB,0/0,4.0
B00005LJBN,ABFOAYZA2UHD3,0/0,5.0
B00005LJBN,A23AIE9Y130JW,0/0,5.0
B00005LJBN,A2TT2BYYKEUDH2,0/0,5.0
B00005LJBN,A2NWT9EY63S791,0/0,5.0
B00005LJBN,A1MSDHUCUMURUI,0/0,5.0
B00005LJBN,A1A9GTLOJ71HGO,0/0,5.0
B00005LJBN,A16MLPOD1HJD5Y,0/0,5.0
B00005LJBN,ALD83AV51MBOP,0/0,5.0
B00005LJBN,A2FI61JS81BGQ8,0/0,5.0
B00005LJBN,AX148QW6BJSRR,0/0,5.0
B00005LJBN,AX148QW6BJSRR,0/0,5.0
B00005LJBN,A1FDKFRJLUHNDK,0/0,2.0
B00005LJBN,AGF2IHJWIDSUI,0/0,5.0
B00005LJBN,AW003H7Z3OCHA,0/0,5.0
B00005LJBN,A19Z10UGCPDJ7S,0/0,5.0
B00005LJBN,A24F99GGSFNZQ1,0/0,3.0
B00005LJBN,A2KFUFXQ1YTWNT,0/0,1.0
B00005LJBN,A1DHYSB19NGXOU,0/0,4.0
B00005LJBN,A2ESN87R6OBEMA,39/42,4.0
B00005LJBN,A1IQGYZBJ6CA6N,30/33,4.0
B00005LJBN,A3KY68OTSNHM3G,9/9,4.0
B00005LJBN,A2RKI7RPP5CJMG,10/11,4.0
B00005LJBN,A396VFQ0EQ2NFL,1/2,4.0
B00005LJBN,A1N5CVR8BEN5CT,1/2,5.0
B00005LJBN,A3QZCA4LTTVGAD,1/2,5.0
B00005LJBN,A981A2KOAFACA,1/2,2.0
B00005LJBN,A2BKIYLTAV36FD,6/10,1.0
B00005LJBN,A2WTJMZ29ES36C,4/7,4.0
B00005LJBN,AEC1G3QCQWOO9,2/4,2.0
B00005LJBN,A8YWETHF7XU85,2/4,5.0
B00005LJBN,A3BLTNS1E2R7YA,2/4,2.0
B00005LJBN,A3VQLTB724O77W,2/4,3.0
B00005LJBN,A2J57EQ9KPGXR9,2/4,1.0
B00005LJBN,A1IYR4VU7ZCPQV,0/1,1.0
B00005LJBN,A3B9OYYTH32ZL0,0/1,5.0
B00005LJBN,A166HWXD1TD0RX,0/1,5.0
B00005LJBN,A1V2M2ZF2RS7VD,0/1,4.0
B00005LJBN,A23LW8E9YJPRMS,0/1,5.0
B00005LJBN,A1FUA0YHP4EH44,0/1,5.0
B00005LJBN,AWPG37ADB8BIP,0/1,4.0
B00005LJBN,A373GCP53SEL9F,0/1,4.0
B00005LJBN,A1E4REA11S1126,0/1,4.0
B00005LJBN,A1YZ4A3N1GRWO8,1/3,5.0
B00005LJBN,AEMRA57BRG7C6,0/2,3.0
B00005LJBN,A2RQJY8WZ34XW1,0/2,5.0
B00005LJBN,A3OMPSEVL59ZDK,4/10,1.0
B00005LJBN,A1TWEVW2WV0TGX,0/3,1.0
B00005LJBN,A312PJYZAT564V,9/19,2.0
B00005LJBN,A1SM3B4O5OZERL,10/21,1.0
B00005LJBN,AAX7YOGAJZRO7,11/24,2.0
B00005LJBN,A1IPK7UNSM2B7N,0/5,5.0
B00005LJBN,A3UT6FMSY1YVC7,2/9,1.0
B00005LJBN,ARWF4OULMIJ80,2/10,3.0
B00005LJBN,AVOCNUFOXUCA6,0/7,2.0
B00005LJBN,A19K5DILM15WU3,19/24,5.0
B00005LJBN,A18HHON17J3LH0,8/9,4.0
B00005LJBN,A2YSOM1A805PQP,8/9,4.0
B00005LJBN,A2MBLEDGUM8W61,5/5,5.0
B00005LJBN,A1SNC0GT1QXSEO,5/5,1.0
B00005LJBN,A3ECYMB205HFES,5/5,5.0
B00005LJBN,AS61FS61M7UO4,7/8,1.0
B00005LJBN,A118206F0PBSB5,9/11,1.0
B00005LJBN,A1FKMII1TXCK8Q,9/11,1.0
B00005LJBN,A232WUJQ8VDP3F,4/4,5.0
B00005LJBN,A275KENFWBZOPC,4/4,4.0
B00005LJBN,A34C69JAXFEO14,4/4,1.0
B00005LJBN,ACWCPKCEUQUS0,4/4,1.0
B00005LJBN,A1T55SSVSNKY8W,4/4,1.0
B00005LJBN,A2KFUFXQ1YTWNT,4/4,1.0
B00005LJBN,A2OXDJP1Z3LNOK,4/4,2.0
B00005LJBN,A355WPZRDB7RKV,6/7,5.0
B00005LJBN,A2C4EG9LRTNQW1,6/7,1.0
B00005LJBN,AYG3PTOXRC02P,6/7,1.0
B00005LJBN,A2NE9XC4XAE5HA,18/24,1.0
B00005LJBN,A3MRHA1U8BFVJ3,3/3,5.0
B00005LJBN,A1F7CMDX6QDJVA,3/3,5.0
B00005LJBN,A152C8GYY25HAH,3/3,2.0
B00005LJBN,A14DCX175Y7BW2,3/3,5.0
B00005LJBN,AIRMPS9O9RXV7,3/3,5.0
B00005LJBN,A11CG3PVYX5EWV,3/3,5.0
B00005LJBN,A2UWCVJGGE0G4R,3/3,1.0
B00005LJBN,AOGRRHUO45LD0,3/3,4.0
B00005LJBN,A39CX0EE4BZCZC,2/2,4.0
B00005LJBN,A3AXJJS29N5TZA,2/2,5.0
B00005LJBN,AXJTNYD3UK1BP,2/2,5.0
B00005LJBN,AD2IQ8DG5NDVI,2/2,4.0
B00005LJBN,A3J90PCRABBOAZ,2/2,4.0
B00005LJBN,A1NDV5DQR2Z5IN,2/2,5.0
B00005LJBN,AYU7PMDIXNOIW,4/5,1.0
B00005LJBN,A1O5P2RS0BRW59,4/5,1.0
B00005LJBN,A16KDA0GLVXJ3A,6/8,5.0
B00005LJBN,A5R1YGHWL2FP1,8/11,1.0
B00005LJBN,A1WUMTJOASEL5F,1/1,4.0
B00005LJBN,A1PPY36KONAUX9,1/1,5.0
B00005LJBN,A3R8GDM0V06MZU,1/1,5.0
B00005LJBN,A1UJD2601BG816,1/1,5.0
B00005LJBN,A17HNQCPHO9ZM0,1/1,5.0
B00005LJBN,AP3QYTM0GN0AE,1/1,5.0
B00005LJBN,AGGA2Q85OW98J,1/1,5.0
B00005LJBN,A2OBDSDHMQGGZB,1/1,5.0
B00005LJBN,AN2XFGA60M9JD,1/1,4.0
B00005LJBN,A31TP8ZXYFN196,1/1,5.0
B00005LJBN,A1LBAC84TLIGAX,1/1,5.0
B00005LJBN,A4F8CJ1L4348V,1/1,5.0
B00005LJBN,A3EZHMGGWY74HY,1/1,5.0
B00005LJBN,A29CACYMY3I0F8,1/1,5.0
B00005LJBN,A137NQ83FI074K,1/1,5.0
B00005LJBN,A3I69IXPTDVKQF,1/1,5.0
B00005LJBN,A3M6KV5PDU46YI,1/1,5.0
B00005LJBN,A34PRCFYWC0VUH,1/1,5.0
B000UP883Q,A1EJSGZ1AY7PR0,10/11,5.0
B000UP883Q,A1TUDEC66M9FO3,5/5,5.0
B000UP883Q,A3SKGQSU29ZV80,5/5,5.0
B000UP883Q,A14OJS0VWMOSWO,3/3,5.0
B000UP883Q,A1PPHNVDSU5OGA,2/2,4.0
B000UP883Q,A3NXSUA2G5XNZI,2/2,5.0
B000UP883Q,A2LKCLB7M9AQDT,4/5,5.0
B000UP883Q,A1JES038J8GH21,1/1,5.0
B000UP883Q,ANGH6401L9Y0T,0/0,5.0
B000UP883Q,A1D09YAQ1YTWHO,0/0,5.0
B000UP883Q,AG9I50WZYB6ZX,0/0,5.0
B000UP883Q,AKTFPMM2PTS1C,0/0,5.0
B000UP883Q,A2GA64WZK8PKBC,0/0,5.0
B000UP883Q,A18OOXU2XLVFRE,0/0,5.0
B000UP883Q,AY1B59HH03TF0,4/7,5.0
B000UP883Q,A2IYRJXWR3UKVW,0/1,4.0
B000UP883Q,A3V0XFJTWGJA8V,4/8,2.0
B0085F90IA,AOE0J9UPS4OIM,1/1,5.0
B0085F90IA,A10MI3M9JRMCTW,1/1,5.0
B0085F90IA,A24RNSKYV9HUVR,1/1,5.0
B0085F90IA,A2SD7P0FYTUEPY,1/1,5.0
B0085F90IA,A2CHYRKJJ282QK,1/1,5.0
B0085F90IA,A1MYBJNXDE42UD,0/1,1.0
6301825187.0,A1F06UPZI5CTZG,1/1,2.0
6301825187.0,A37XGUQ1VH0XM6,4/6,5.0
6301825187.0,A3EBHHCZO6V2A4,0/0,2.0
6301825187.0,A1HUA4Z4MAUGX,1/2,1.0
6304683162.0,A1345VRK5MYG7,6/6,4.0
B00149JKDO,A2I7D21453TUPU,2/4,4.0
B00149JKDO,A30UTORIPFIHPW,1/5,1.0
B005VFFA8Q,A2X4PBSVF3CGSK,9/9,5.0
B005VFFA8Q,A3P8UG4V1HRYN2,0/0,4.0
B005VFFA8Q,A26AZ371EZ8KEF,0/0,5.0
B00005RDRQ,A1FDW1SPYKB354,30/30,5.0
B00005RDRQ,A2XSWEYSH87OQ4,3/3,5.0
B00005RDRQ,A27T92XN0B4W03,1/1,2.0
B00005RDRQ,A1CV6DQJ0NP0UU,0/0,3.0
B00005RDRQ,A695YZ6397THU,0/0,4.0
B00005RDRQ,A2MLECL176KDMW,0/0,4.0
B00004CJ1W,A27H9DOUGY9FOS,68/71,5.0
B00004CJ1W,A16QODENBJVUI1,107/117,5.0
B00004CJ1W,A10MR5DEPRCX98,55/60,5.0
B00004CJ1W,A1VVXMC6AWF54U,32/35,2.0
B00004CJ1W,A2BIAR1V0PWO27,36/41,5.0
B00004CJ1W,A20LY8E9NGYA4M,15/15,4.0
B00004CJ1W,A3GD9BKIUT3I89,18/19,5.0
B00004CJ1W,A7PKDOBWW3WQG,14/14,5.0
B00004CJ1W,A34LYOHWNYG8IT,13/13,5.0
B00004CJ1W,A1EOLRV216BXJ9,13/13,5.0
B00004CJ1W,ARO9SAVMBFWW4,13/13,5.0
B00004CJ1W,A20V69OLZG2EPI,12/12,5.0
B00004CJ1W,A34BTWWP616Z8N,13/14,5.0
B00004CJ1W,A2RWMTNLMGBRPF,12/13,5.0
B00004CJ1W,AM29HOVEWIABM,8/8,5.0
B00004CJ1W,A16CZRQL23NOIW,8/8,5.0
B00004CJ1W,ATVI2OVZ3ZIUA,14/16,5.0
B00004CJ1W,A2GCHG6U8HTVIT,7/7,5.0
B00004CJ1W,A2WD487DM2UDPE,6/6,5.0
B00004CJ1W,A1DBXVN7V2JVKR,6/6,2.0
B00004CJ1W,A17X8VC37CVMPA,3/3,5.0
B00004CJ1W,A1HS8K11DGW5DT,3/3,5.0
B00004CJ1W,A1R46JS2IPEFGI,3/3,5.0
B00004CJ1W,A2D37EP9KT2E3D,4/5,5.0
B00004CJ1W,ANFN0XYXHDGCZ,4/5,5.0
B00004CJ1W,A10ODC971MDHV8,1/1,5.0
B00004CJ1W,AOAZ6OIVMQ83B,3/4,5.0
B00004CJ1W,A13UBUH1HHJ4JH,3/4,5.0
B00004CJ1W,A3V67FW7EBA9PC,6/9,5.0
B00004CJ1W,A1GVG0RFM2J8PP,2/3,3.0
B00004CJ1W,A25W9FCAT9ATSZ,2/3,5.0
B00004CJ1W,A1DP1GQE906EI0,0/0,5.0
B00004CJ1W,A3UXWTPKNPEJI8,0/0,5.0
B00004CJ1W,A3DXB0H2B97K2X,0/0,5.0
B00004CJ1W,ABYJRMI34EOWP,0/0,4.0
B00004CJ1W,A2QWEFSPX33C5L,0/0,5.0
B00004CJ1W,A3FG3SE0VVRD4W,0/0,5.0
B00004CJ1W,A2O3BHK1O81TFL,0/0,5.0
B00004CJ1W,AWGSPFBWHCI6M,0/0,5.0
B00004CJ1W,A2VD2D1QHCMF9Q,7/11,5.0
B00004CJ1W,A27MSJH4529GRK,10/16,3.0
B00004CJ1W,A2JGFD50YROY8V,1/2,5.0
B00004CJ1W,A2FOT0QE23VN6J,1/2,4.0
B00004CJ1W,A18MPL6A8WA1K8,1/2,5.0
B00004CJ1W,A118I5PJHCKVJ7,1/2,4.0
B00004CJ1W,A3ANCJNTPFPT2Z,8/13,1.0
B00004CJ1W,A16USIPI0PK27,2/4,4.0
B00004CJ1W,ANCOMAI0I7LVG,2/4,3.0
B00004CJ1W,A2JYP6SMKEM5SK,0/1,1.0
B00004CJ1W,A20FJV0HLRG238,0/2,4.0
B00004CJ1W,A2OIJT4WD3E54W,1/4,3.0
B00004CJ1W,A3289WEXIJ3Q9I,1/4,5.0
B00004CJ1W,A2UUWETDYA2EKV,11/22,5.0
B00004CJ1W,A3KHXFI1ABUG1X,0/4,3.0
B00004CJ1W,A25IN1SMHUHNMU,0/4,5.0
B00004CJ1W,A34P051E9LPIEB,0/7,5.0
B00004CJ1W,A2RQB0GPQI4IG2,14/42,3.0
B000QXCP5Y,A182PX7POGIRK1,0/0,4.0
B000QXCP5Y,A1UL7RMB8K3GZV,1/2,5.0
B000QXCP5Y,A2DYRSOU4FPF7U,0/3,4.0
B002VVQ8SY,A19U47B8K7IAR2,7/7,3.0
B002VVQ8SY,A3JV7KL1ECLZB8,1/1,4.0
B002VVQ8SY,A2OFL5AGUWGRBY,2/4,4.0
B002VVQ8SY,A2MBAXXIJ030N2,1/3,5.0
B002VVQ8SY,A321S2HC9OWCAZ,1/3,5.0
B002VVQ8SY,AAP2SQZ4ZYTUW,0/4,1.0
B000006B68,A57L5E163XB0C,1/1,4.0
B000006B68,A2B69ROYEDJ9T1,0/1,5.0
B000UP8836,A2GA7TSQ3GQQR6,17/18,4.0
B000UP8836,A1UMTHQSUE6W8R,3/8,2.0
B00005QCU0,AHX50KOR4LF7J,6/6,5.0
B00005QCU0,A3L28ZB9IQIVRZ,8/9,5.0
