"","V1","product_productid","review_userid","review_helpfulness","review_score","V1","V2"
"32398","32398","B00871C0DO","A36WO00NGSZZ3J","3/3",3,"An American Werewolf in London","Horror"
"32399","32399","B00871C0DO","A2M6Q0M563E6V6","3/3",5,"An American Werewolf in London","Horror"
"32400","32400","B00871C0DO","A30T2B7RFWGYNU","3/3",5,"An American Werewolf in London","Horror"
"32401","32401","B00871C0DO","A2W3HLHIA9UP4D","3/3",4,"An American Werewolf in London","Horror"
"32402","32402","B00871C0DO","A2T0XBQM7N923Y","5/6",5,"An American Werewolf in London","Horror"
"32403","32403","B00871C0DO","A12VP0GD5V8UKB","5/6",5,"An American Werewolf in London","Horror"
"32404","32404","B00871C0DO","A1ZMEENAGDXJWG","5/6",2,"An American Werewolf in London","Horror"
"32405","32405","B00133MKQ0","A2CRLB8SNUU4QK","7/8",5,"Ultimate Sci-Fi Serial Classics Collection (Flash Gordon / Radar Men from the Moon / Phantom Empire / The Lost City / Undersea Kingdom / Phantom Creeps)","Science Fiction"
"32406","32406","B00133MKQ0","A2J7Q8FEDU4OMZ","6/7",4,"Ultimate Sci-Fi Serial Classics Collection (Flash Gordon / Radar Men from the Moon / Phantom Empire / The Lost City / Undersea Kingdom / Phantom Creeps)","Science Fiction"
"32407","32407","B00133MKQ0","A78TFGMDRYM5A","5/6",5,"Ultimate Sci-Fi Serial Classics Collection (Flash Gordon / Radar Men from the Moon / Phantom Empire / The Lost City / Undersea Kingdom / Phantom Creeps)","Science Fiction"
"32408","32408","B000068TTH","A3LZGLA88K0LA0","4/8",3,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32409","32409","B000068TTH","AHONO6XXEXDN9","4/8",1,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32410","32410","B000068TTH","A3ILDUNT2P3M2Z","4/8",1,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32411","32411","B000068TTH","AW1D6P2T7TF4","5/10",1,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32412","32412","B000068TTH","AQQAGDUIT3BUI","5/10",1,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32413","32413","B000068TTH","ANAYSRE3LX8GZ","3/7",1,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32414","32414","B000068TTH","A11PTCZ2FM2547","32/35",5,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32415","32415","B000068TTH","A38S8RD8XOXLVS","12/12",4,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32416","32416","B000068TTH","A23ESFMPNA1DKX","7/7",4,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32417","32417","B000068TTH","A2KBEW2GOSLS3X","11/13",5,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32418","32418","B000068TTH","A2P0CHR2KVAY47","8/9",5,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32419","32419","B000068TTH","A3FNOMJG1MKQYG","5/5",5,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32420","32420","B000068TTH","A2WQY1B8ZS7QRZ","10/12",4,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32421","32421","B000068TTH","A3D6KZT0QG6UKB","7/8",5,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32422","32422","B000068TTH","A3KF4IP2MUS8QQ","9/11",4,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32423","32423","B000068TTH","A2AB5N1BN8NXX7","4/4",4,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32424","32424","B000068TTH","A1KMGS3YK8CYJ1","5/16",1,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32425","32425","B000068TTH","A19ZXK9HHVRV1X","7/21",2,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32426","32426","B000068TTH","A2RN2AO4BE6F4K","4/4",4,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32427","32427","B000068TTH","AW3FTPCBPVQNB","4/4",4,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32428","32428","B000068TTH","A1AM7H5JJKM6JR","4/4",5,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32429","32429","B000068TTH","A36L1F0YECOAW8","8/10",2,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32430","32430","B000068TTH","A3AKVPMTASQBRL","3/3",5,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32431","32431","B000068TTH","A2Y1SCM930PZI7","3/3",4,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32432","32432","B000068TTH","A3AYAUNYMUYTQV","3/3",5,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32433","32433","B000068TTH","A2QHM5HBSIXRL4","3/3",4,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32434","32434","B000068TTH","A3VDHYQKO1A9PJ","3/3",2,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32435","32435","B000068TTH","ATQTE464YAZM1","5/6",2,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32436","32436","B000068TTH","AW3VZ5O895LRK","5/6",4,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32437","32437","B000068TTH","A1YC9XEDFKXPLK","5/6",4,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32438","32438","B000068TTH","A25JJ5AKT0INKA","9/12",1,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32439","32439","B000068TTH","A2RN05UDH183AV","4/5",4,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32440","32440","B000068TTH","A60PQSFWSQK8K","3/4",3,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32441","32441","B000068TTH","ACMOLKXVKQ06Z","3/4",4,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32442","32442","B000068TTH","A2PXD4LCMNWXT","3/4",5,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32443","32443","B000068TTH","ANDBUSVD7SH4L","3/4",2,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32444","32444","B000068TTH","A2FA6PM39XTCE4","3/4",2,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32445","32445","B000068TTH","A2JA25X0WDE521","3/4",2,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32446","32446","B000068TTH","A1IKD6BDEE18CI","5/7",5,"Bedazzled / Fox Selections [VHS]","Science Fiction"
"32447","32447","B0085Z3C0M","A27H9DOUGY9FOS","4/5",3,"Jersey Shore Shark Attack","Science Fiction"
"32448","32448","B0085Z3C0M","AV6QDP8Q0ONK4","3/4",4,"Jersey Shore Shark Attack","Science Fiction"
"32449","32449","B0085Z3C0M","A3HP9IL0ILL1JA","4/8",4,"Jersey Shore Shark Attack","Science Fiction"
"32450","32450","B000F2CA88","A29ZLLDFOJABDO","17/19",1,"On the Rock Trail: Queen (Unauthorized)","Science Fiction"
"32451","32451","B000F2CA88","A2GB6JF808JZ3O","10/12",1,"On the Rock Trail: Queen (Unauthorized)","Science Fiction"
"32452","32452","B000F2CA88","A7Q2D4AASPMAZ","4/4",1,"On the Rock Trail: Queen (Unauthorized)","Science Fiction"
"32453","32453","B000F2CA88","AHL3O1MTPL1AO","3/10",5,"On the Rock Trail: Queen (Unauthorized)","Science Fiction"
"32454","32454","B002KFSVJU","AYWSFRCIMOAYE","12/14",4,"Shinjuku Incident [Blu-ray]","Mystery & Thrillers"
"32455","32455","B002KFSVJU","A33YGDICCQVSAD","4/4",5,"Shinjuku Incident [Blu-ray]","Mystery & Thrillers"
"32456","32456","B002KFSVJU","ASFTYWTX1WWFE","4/4",3,"Shinjuku Incident [Blu-ray]","Mystery & Thrillers"
"32457","32457","B002KFSVJU","AAUEX9MWA2Z7C","5/7",4,"Shinjuku Incident [Blu-ray]","Mystery & Thrillers"
"32458","32458","B002KFSVJU","A2K81SCKO2168J","3/5",5,"Shinjuku Incident [Blu-ray]","Mystery & Thrillers"
"32459","32459","B002KFSVJU","A3QNQQKJTL76H0","4/8",2,"Shinjuku Incident [Blu-ray]","Mystery & Thrillers"
"32460","32460","B000077VQD","A2D2OIB1RHDV82","33/34",5,"Deep Purple - Machine Head","Mystery & Thrillers"
"32461","32461","B000077VQD","A19VXN50IDDQCT","23/23",5,"Deep Purple - Machine Head","Mystery & Thrillers"
"32462","32462","B000077VQD","A3VCAMSY8UINHH","8/8",5,"Deep Purple - Machine Head","Mystery & Thrillers"
"32463","32463","B000077VQD","ARIB5N45YAVEA","11/12",5,"Deep Purple - Machine Head","Mystery & Thrillers"
"32464","32464","B000077VQD","A2UW3CE4QCOB2H","7/7",5,"Deep Purple - Machine Head","Mystery & Thrillers"
"32465","32465","B000077VQD","A8CW6B3L06PM0","7/7",5,"Deep Purple - Machine Head","Mystery & Thrillers"
"32466","32466","B000077VQD","A1PYXYS5PG6ONX","7/10",3,"Deep Purple - Machine Head","Mystery & Thrillers"
"32467","32467","B000077VQD","A12ZTGB8JX64VI","5/22",1,"Deep Purple - Machine Head","Mystery & Thrillers"
"32468","32468","B000077VQD","A2JFKP56LUF6HG","8/35",1,"Deep Purple - Machine Head","Mystery & Thrillers"
"32469","32469","6305294909.0","A231ZCJGWZA38A","33/35",4,"Deep Purple - Machine Head","Mystery & Thrillers"
"32470","32470","6305294909.0","A1GIF813T7REEL","9/9",3,"Deep Purple - Machine Head","Mystery & Thrillers"
"32471","32471","B000W0RORA","AO461REE0KA4J","16/17",4,"Earth","Drama"
"32472","32472","B000W0RORA","A2UUWETDYA2EKV","6/7",5,"Earth","Drama"
"32473","32473","B000W0RORA","A3V6Z4RCDGRC44","6/7",5,"Earth","Drama"
"32474","32474","B000W0RORA","A1HADSBPZ4EVN8","9/12",5,"Earth","Drama"
"32475","32475","B000068TTN","A19ZXK9HHVRV1X","7/11",2,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32476","32476","B000068TTN","A16CZRQL23NOIW","3/5",3,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32477","32477","B000068TTN","A3G5WJR4364QG","3/6",5,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32478","32478","B000068TTN","ANVF4LQHMFS0A","4/8",5,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32479","32479","B000068TTN","A3CWH6VKCTJAD","12/13",4,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32480","32480","B000068TTN","A1L43KWWR05PCS","18/21",4,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32481","32481","B000068TTN","A29ZTW8IH9S5WR","9/10",4,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32482","32482","B000068TTN","A2T7L6XF1YWBB7","6/6",5,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32483","32483","B000068TTN","A1J2931UBBJPXM","10/12",5,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32484","32484","B000068TTN","A3SQ5LI1Y8SK6J","7/8",4,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32485","32485","B000068TTN","AW1D6P2T7TF4","7/8",5,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32486","32486","B000068TTN","A96K1ZGW56S2I","7/8",4,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32487","32487","B000068TTN","A35YWA2V4QHOJ3","9/11",5,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32488","32488","B000068TTN","AEKVNXC6R8O9G","4/4",4,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32489","32489","B000068TTN","A352ULL611TIYJ","6/7",4,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32490","32490","B000068TTN","AK1ABG8I6VZSI","6/7",5,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32491","32491","B000068TTN","AWHLCGP5WW5AU","3/3",5,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32492","32492","B000068TTN","A3Q2TYNUQHYIXP","3/3",5,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32493","32493","B000068TTN","A30LSXMACE06J9","3/3",4,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32494","32494","B000068TTN","A2L54QJF1LOPW8","5/6",5,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32495","32495","B000068TTN","A1GB1Q193DNFGR","11/15",4,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32496","32496","B000068TTN","A1YUL9PCJR3JTY","6/8",5,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32497","32497","B000068TTN","A2A7NHE5HTK79N","6/8",5,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32498","32498","B000068TTN","A2NACIQH1P8J01","3/4",5,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32499","32499","6302431832.0","A2E1EFNIZL2FVA","6/6",5,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32500","32500","6303566545.0","A31TVT9DSU5HL1","11/12",4,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32501","32501","6303566545.0","AIMR915K4YCN","4/4",4,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32502","32502","6303566545.0","A37OOQQLMMKYR8","4/5",4,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32503","32503","6303566545.0","A3VCI4XH1RMS31","6/8",5,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32504","32504","6303566545.0","A3MDSJ7RYL3E32","3/4",5,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32505","32505","6303566545.0","A2GWEIZLH6MH35","6/9",5,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32506","32506","6303566545.0","A2MUF5DVPF0FNK","4/6",3,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32507","32507","6303566545.0","A3FUBUJAIGM87T","3/5",2,"Men of Honor (Spanish Subtitles) [VHS]","Drama"
"32508","32508","B000068TTL","A26NZLESR4044U","3/5",1,"Dude, Where's My Car? [VHS]","Drama"
"32509","32509","B000068TTL","A1M8F2AAIE3OD2","3/5",5,"Dude, Where's My Car? [VHS]","Drama"
"32510","32510","B000068TTL","A1X6QCMSM5BUH6","18/19",4,"Dude, Where's My Car? [VHS]","Drama"
"32511","32511","B000068TTL","A3KF4IP2MUS8QQ","21/23",4,"Dude, Where's My Car? [VHS]","Drama"
"32512","32512","B000068TTL","AK2Q9IQPSTRDU","20/22",5,"Dude, Where's My Car? [VHS]","Drama"
"32513","32513","B000068TTL","A3SD00M8XCYA2B","7/7",5,"Dude, Where's My Car? [VHS]","Drama"
"32514","32514","B000068TTL","A4LXLSSPZIIWQ","3/6",1,"Dude, Where's My Car? [VHS]","Drama"
"32515","32515","B000068TTL","A2ZVERVFM25MJT","4/8",1,"Dude, Where's My Car? [VHS]","Drama"
"32516","32516","B000068TTL","A5DIAZ5GT3MC","5/10",1,"Dude, Where's My Car? [VHS]","Drama"
"32517","32517","B000068TTL","A27H736HFFPQYP","6/12",1,"Dude, Where's My Car? [VHS]","Drama"
"32518","32518","B000068TTL","A3TPRIFSQVXY5H","6/12",1,"Dude, Where's My Car? [VHS]","Drama"
"32519","32519","B000068TTL","A3KFHU03ML7P14","4/9",1,"Dude, Where's My Car? [VHS]","Drama"
"32520","32520","B000068TTL","A2XGJ56VCFOKKZ","5/11",2,"Dude, Where's My Car? [VHS]","Drama"
"32521","32521","B000068TTL","A1H13QND23P6NH","5/11",1,"Dude, Where's My Car? [VHS]","Drama"
"32522","32522","B000068TTL","A36DQ9286WMSI4","3/8",1,"Dude, Where's My Car? [VHS]","Drama"
"32523","32523","B000068TTL","A35YWA2V4QHOJ3","12/24",1,"Dude, Where's My Car? [VHS]","Drama"
"32524","32524","B000068TTL","A3W41DC4TZLML5","4/10",1,"Dude, Where's My Car? [VHS]","Drama"
"32525","32525","B000068TTL","A1ZTSOBAPOWT3","4/10",1,"Dude, Where's My Car? [VHS]","Drama"
"32526","32526","B000068TTL","A1TLGG2RNYTNCI","3/3",4,"Dude, Where's My Car? [VHS]","Drama"
"32527","32527","B000068TTL","A2BECN1KZIQHHN","5/6",5,"Dude, Where's My Car? [VHS]","Drama"
"32528","32528","B000068TTL","A5OLZCDKGED5Z","11/15",5,"Dude, Where's My Car? [VHS]","Drama"
"32529","32529","B000068TTL","A1K31NF81TS0CO","3/4",4,"Dude, Where's My Car? [VHS]","Drama"
"32530","32530","B000068TTL","A3FFX0AR5BE3CJ","3/4",5,"Dude, Where's My Car? [VHS]","Drama"
"32531","32531","B000068TTL","AII6WCK1NIFXM","3/4",5,"Dude, Where's My Car? [VHS]","Drama"
"32532","32532","B000068TTL","A1674ZUE39T6YC","3/4",1,"Dude, Where's My Car? [VHS]","Drama"
"32533","32533","B000068TTL","AE00HK6W0LJZM","3/4",5,"Dude, Where's My Car? [VHS]","Drama"
"32534","32534","6302921139.0","A1VKEVP3GO1G9R","3/5",5,"Dude, Where's My Car? [VHS]","Drama"
"32535","32535","780621247.0","ASIO9WADCNQS8","5/5",4,"Dude, Where's My Car? [VHS]","Drama"
"32536","32536","780621247.0","A2S9PZCNEJEF3Y","3/3",5,"Dude, Where's My Car? [VHS]","Drama"
"32537","32537","780621247.0","A2Z5WOIUEUYQ6I","4/9",3,"Dude, Where's My Car? [VHS]","Drama"
"32538","32538","B000E3L7EQ","A2TOU0N8XE68W4","32/32",5,"The Flying Nun - The Complete First Season","Drama"
"32539","32539","B000E3L7EQ","ABH4G7TVI6G2T","44/47",4,"The Flying Nun - The Complete First Season","Drama"
"32540","32540","B000E3L7EQ","A22VO3FZ8WVN9K","13/13",5,"The Flying Nun - The Complete First Season","Drama"
"32541","32541","B000E3L7EQ","A142ILZSESCSSB","12/14",4,"The Flying Nun - The Complete First Season","Drama"
"32542","32542","B000E3L7EQ","A1EBWXE8LPEE9J","6/6",5,"The Flying Nun - The Complete First Season","Drama"
"32543","32543","B000E3L7EQ","A1FFEAVP2O2ESP","6/6",5,"The Flying Nun - The Complete First Season","Drama"
"32544","32544","B000E3L7EQ","A3W3OG4JJKFFTV","6/6",5,"The Flying Nun - The Complete First Season","Drama"
"32545","32545","B000E3L7EQ","A1XSPUABFBN6FN","4/4",5,"The Flying Nun - The Complete First Season","Drama"
"32546","32546","B000E3L7EQ","A1K6SKJ4Y7CHZN","4/4",5,"The Flying Nun - The Complete First Season","Drama"
"32547","32547","B000E3L7EQ","A1KHRT934GY71A","3/3",5,"The Flying Nun - The Complete First Season","Drama"
"32548","32548","B000E3L7EQ","A1O1HLM3E113YZ","5/6",4,"The Flying Nun - The Complete First Season","Drama"
"32549","32549","B000E3L7EQ","A294SRVEZP3RM0","7/9",4,"The Flying Nun - The Complete First Season","Drama"
"32550","32550","B000E3L7EQ","A1Y7MYU071UN8O","4/5",5,"The Flying Nun - The Complete First Season","Drama"
"32551","32551","B000E3L7EQ","A2RAV8KNJ5PF12","6/8",5,"The Flying Nun - The Complete First Season","Drama"
"32552","32552","B000E3L7EQ","A2CUQ1AI9498Q6","5/7",5,"The Flying Nun - The Complete First Season","Drama"
"32553","32553","B000E3L7EQ","A38U4RFKWNL6OH","9/14",5,"The Flying Nun - The Complete First Season","Drama"
"32554","32554","B000E3L7EQ","A1DUBR457W3Y39","3/6",5,"The Flying Nun - The Complete First Season","Drama"
"32555","32555","B000E3L7EQ","A3IKSXORTDGVH5","3/12",5,"The Flying Nun - The Complete First Season","Drama"
"32556","32556","B000068TTB","A7V8N3S9AJW7V","33/36",3,"The Harryhausen Chronicles [VHS]","Drama"
"32557","32557","B000068TTB","A3H9JSM1SUTE4O","7/7",3,"The Harryhausen Chronicles [VHS]","Drama"
"32558","32558","B000068TTB","A3LZGLA88K0LA0","5/5",3,"The Harryhausen Chronicles [VHS]","Drama"
"32559","32559","B000068TTB","A1GHUN5HXMHZ89","9/11",5,"The Harryhausen Chronicles [VHS]","Drama"
"32560","32560","B000068TTB","A2IX5SQWMKMOIM","18/24",1,"The Harryhausen Chronicles [VHS]","Drama"
"32561","32561","B000068TTB","APM06HT7JIPZ5","5/6",4,"The Harryhausen Chronicles [VHS]","Drama"
"32562","32562","B000068TTB","A1CH35OZK66NDC","3/4",5,"The Harryhausen Chronicles [VHS]","Drama"
"32563","32563","B00000I7YM","AHFZDNWLFF3VR","12/12",3,"Tai Chi Chuan - Chen Man-Ching's Short Form [VHS]","Drama"
"32564","32564","B004HGHZQA","A2TWAG98KY4G81","24/24",3,"A Summer in Saint Tropez","Special Interests"
"32565","32565","B004HGHZQA","A2DMEJI0Z0H99J","19/19",3,"A Summer in Saint Tropez","Special Interests"
"32566","32566","B004HGHZQA","ACXHNOC6L8LUO","26/28",4,"A Summer in Saint Tropez","Special Interests"
"32567","32567","B004HGHZQA","AHHA74ECSABP2","4/4",4,"A Summer in Saint Tropez","Special Interests"
"32568","32568","B004HGHZQA","A1UET7WJ429IOV","7/11",1,"A Summer in Saint Tropez","Special Interests"
"32569","32569","B000E3L7EG","A3LZGLA88K0LA0","19/20",1,"Ring Around the Rosie","Special Interests"
"32570","32570","B000E3L7EG","A1EJYTXLVTTN10","6/6",1,"Ring Around the Rosie","Special Interests"
"32571","32571","B000E3L7EG","A1AOASEAM67UNQ","10/12",5,"Ring Around the Rosie","Special Interests"
"32572","32572","B000E3L7EG","ABO2ZI2Y5DQ9T","4/4",1,"Ring Around the Rosie","Special Interests"
"32573","32573","B000E3L7EG","A340VR38U84KUG","3/3",1,"Ring Around the Rosie","Special Interests"
"32574","32574","B000E3L7EG","A2VG9MKU8Q96Z8","3/3",1,"Ring Around the Rosie","Special Interests"
"32575","32575","B000E3L7EG","A3KF4IP2MUS8QQ","5/6",4,"Ring Around the Rosie","Special Interests"
"32576","32576","B000E3L7EG","A35J5WTQCNOLY5","9/12",5,"Ring Around the Rosie","Special Interests"
"32577","32577","B000E3L7EG","ALD1CLQIUCO0U","11/15",5,"Ring Around the Rosie","Special Interests"
"32578","32578","B000E3L7EG","A20Y3T55MJBAEH","4/5",4,"Ring Around the Rosie","Special Interests"
"32579","32579","B000E3L7EG","AUEO2N14IJH0M","8/11",5,"Ring Around the Rosie","Special Interests"
"32580","32580","B000E3L7EG","A387BD735MI50R","5/7",3,"Ring Around the Rosie","Special Interests"
"32581","32581","B000E3L7EG","AZ0R3KBNYGFSO","6/9",5,"Ring Around the Rosie","Special Interests"
"32582","32582","B000E3L7EG","AO7DXFFVRRL2C","6/9",5,"Ring Around the Rosie","Special Interests"
"32583","32583","B000E3L7EG","A1UYUK3O50XLK","7/11",5,"Ring Around the Rosie","Special Interests"
